date,state,county,candidate,party,candidatevotes,totalvotes
11/06/1956,OK,Bryan,Stevenson,democrat,5729,8668
11/06/1956,OK,Bryan,Eisenhower,republican,2939,8668
11/06/1956,OK,Bryan,Andrews,southern democrat,0,8668
11/06/1956,OK,Bryan,Other,other,0,8668
11/06/1956,OK,Caddo,Stevenson,democrat,5884,11215
11/06/1956,OK,Caddo,Eisenhower,republican,5331,11215
11/06/1956,OK,Caddo,Andrews,southern democrat,0,11215
11/06/1956,OK,Caddo,Other,other,0,11215
11/06/1956,OK,Canadian,Stevenson,democrat,3896,9598
11/06/1956,OK,Canadian,Eisenhower,republican,5702,9598
11/06/1956,OK,Canadian,Andrews,southern democrat,0,9598
11/06/1956,OK,Canadian,Other,other,0,9598
11/06/1956,OK,Carter,Stevenson,democrat,9341,15315
11/06/1956,OK,Carter,Eisenhower,republican,5974,15315
11/06/1956,OK,Carter,Andrews,southern democrat,0,15315
11/06/1956,OK,Carter,Other,other,0,15315
11/06/1956,OK,Cherokee,Stevenson,democrat,2991,6268
11/06/1956,OK,Cherokee,Eisenhower,republican,3277,6268
11/06/1956,OK,Cherokee,Andrews,southern democrat,0,6268
11/06/1956,OK,Cherokee,Other,other,0,6268
11/06/1956,OK,Choctaw,Stevenson,democrat,3469,5675
11/06/1956,OK,Choctaw,Eisenhower,republican,2206,5675
11/06/1956,OK,Choctaw,Andrews,southern democrat,0,5675
11/06/1956,OK,Choctaw,Other,other,0,5675
11/06/1956,OK,Cimarron,Stevenson,democrat,812,1865
11/06/1956,OK,Cimarron,Eisenhower,republican,1053,1865
11/06/1956,OK,Cimarron,Andrews,southern democrat,0,1865
11/06/1956,OK,Cimarron,Other,other,0,1865
11/06/1956,OK,Cleveland,Stevenson,democrat,5987,13753
11/06/1956,OK,Cleveland,Eisenhower,republican,7766,13753
11/06/1956,OK,Cleveland,Andrews,southern democrat,0,13753
11/06/1956,OK,Cleveland,Other,other,0,13753
11/06/1956,OK,Coal,Stevenson,democrat,1596,2516
11/06/1956,OK,Coal,Eisenhower,republican,920,2516
11/06/1956,OK,Coal,Andrews,southern democrat,0,2516
11/06/1956,OK,Coal,Other,other,0,2516
11/06/1956,OK,Comanche,Stevenson,democrat,8756,16288
11/06/1956,OK,Comanche,Eisenhower,republican,7532,16288
11/06/1956,OK,Comanche,Andrews,southern democrat,0,16288
11/06/1956,OK,Comanche,Other,other,0,16288
11/06/1956,OK,Cotton,Stevenson,democrat,1889,3287
11/06/1956,OK,Cotton,Eisenhower,republican,1398,3287
11/06/1956,OK,Cotton,Andrews,southern democrat,0,3287
11/06/1956,OK,Cotton,Other,other,0,3287
11/06/1956,OK,Craig,Stevenson,democrat,3106,6649
11/06/1956,OK,Craig,Eisenhower,republican,3543,6649
11/06/1956,OK,Craig,Andrews,southern democrat,0,6649
11/06/1956,OK,Craig,Other,other,0,6649
11/06/1956,OK,Creek,Stevenson,democrat,7102,15397
11/06/1956,OK,Creek,Eisenhower,republican,8295,15397
11/06/1956,OK,Creek,Andrews,southern democrat,0,15397
11/06/1956,OK,Creek,Other,other,0,15397
11/06/1956,OK,Custer,Stevenson,democrat,3026,7208
11/06/1956,OK,Custer,Eisenhower,republican,4182,7208
11/06/1956,OK,Custer,Andrews,southern democrat,0,7208
11/06/1956,OK,Custer,Other,other,0,7208
11/06/1956,OK,Delaware,Stevenson,democrat,2679,5757
11/06/1956,OK,Delaware,Eisenhower,republican,3078,5757
11/06/1956,OK,Delaware,Andrews,southern democrat,0,5757
11/06/1956,OK,Delaware,Other,other,0,5757
11/06/1956,OK,Dewey,Stevenson,democrat,1448,3344
11/06/1956,OK,Dewey,Eisenhower,republican,1896,3344
11/06/1956,OK,Dewey,Andrews,southern democrat,0,3344
11/06/1956,OK,Dewey,Other,other,0,3344
11/06/1956,OK,Ellis,Stevenson,democrat,920,2836
11/06/1956,OK,Ellis,Eisenhower,republican,1916,2836
11/06/1956,OK,Ellis,Andrews,southern democrat,0,2836
11/06/1956,OK,Ellis,Other,other,0,2836
11/06/1956,OK,Garfield,Stevenson,democrat,6769,22117
11/06/1956,OK,Garfield,Eisenhower,republican,15348,22117
11/06/1956,OK,Garfield,Andrews,southern democrat,0,22117
11/06/1956,OK,Garfield,Other,other,0,22117
11/06/1956,OK,Garvin,Stevenson,democrat,6451,10301
11/06/1956,OK,Garvin,Eisenhower,republican,3850,10301
11/06/1956,OK,Garvin,Andrews,southern democrat,0,10301
11/06/1956,OK,Garvin,Other,other,0,10301
11/06/1956,OK,Grady,Stevenson,democrat,6773,11964
11/06/1956,OK,Grady,Eisenhower,republican,5191,11964
11/06/1956,OK,Grady,Andrews,southern democrat,0,11964
11/06/1956,OK,Grady,Other,other,0,11964
11/06/1956,OK,Grant,Stevenson,democrat,1953,4741
11/06/1956,OK,Grant,Eisenhower,republican,2788,4741
11/06/1956,OK,Grant,Andrews,southern democrat,0,4741
11/06/1956,OK,Grant,Other,other,0,4741
11/06/1956,OK,Greer,Stevenson,democrat,1907,3406
11/06/1956,OK,Greer,Eisenhower,republican,1499,3406
11/06/1956,OK,Greer,Andrews,southern democrat,0,3406
11/06/1956,OK,Greer,Other,other,0,3406
11/06/1956,OK,Harmon,Stevenson,democrat,1743,2580
11/06/1956,OK,Harmon,Eisenhower,republican,837,2580
11/06/1956,OK,Harmon,Andrews,southern democrat,0,2580
11/06/1956,OK,Harmon,Other,other,0,2580
11/06/1956,OK,Harper,Stevenson,democrat,736,2332
11/06/1956,OK,Harper,Eisenhower,republican,1596,2332
11/06/1956,OK,Harper,Andrews,southern democrat,0,2332
11/06/1956,OK,Harper,Other,other,0,2332
11/06/1956,OK,Haskell,Stevenson,democrat,2381,4139
11/06/1956,OK,Haskell,Eisenhower,republican,1758,4139
11/06/1956,OK,Haskell,Andrews,southern democrat,0,4139
11/06/1956,OK,Haskell,Other,other,0,4139
11/06/1956,OK,Hughes,Stevenson,democrat,4278,7061
11/06/1956,OK,Hughes,Eisenhower,republican,2783,7061
11/06/1956,OK,Hughes,Andrews,southern democrat,0,7061
11/06/1956,OK,Hughes,Other,other,0,7061
11/06/1956,OK,Jackson,Stevenson,democrat,4435,6778
11/06/1956,OK,Jackson,Eisenhower,republican,2343,6778
11/06/1956,OK,Jackson,Andrews,southern democrat,0,6778
11/06/1956,OK,Jackson,Other,other,0,6778
11/06/1956,OK,Jefferson,Stevenson,democrat,2539,3725
11/06/1956,OK,Jefferson,Eisenhower,republican,1186,3725
11/06/1956,OK,Jefferson,Andrews,southern democrat,0,3725
11/06/1956,OK,Jefferson,Other,other,0,3725
11/06/1956,OK,Johnston,Stevenson,democrat,2232,3389
11/06/1956,OK,Johnston,Eisenhower,republican,1157,3389
11/06/1956,OK,Johnston,Andrews,southern democrat,0,3389
11/06/1956,OK,Johnston,Other,other,0,3389
11/06/1956,OK,Kay,Stevenson,democrat,8071,22908
11/06/1956,OK,Kay,Eisenhower,republican,14837,22908
11/06/1956,OK,Kay,Andrews,southern democrat,0,22908
11/06/1956,OK,Kay,Other,other,0,22908
11/06/1956,OK,Kingfisher,Stevenson,democrat,1668,5603
11/06/1956,OK,Kingfisher,Eisenhower,republican,3935,5603
11/06/1956,OK,Kingfisher,Andrews,southern democrat,0,5603
11/06/1956,OK,Kingfisher,Other,other,0,5603
11/06/1956,OK,Kiowa,Stevenson,democrat,3371,6084
11/06/1956,OK,Kiowa,Eisenhower,republican,2713,6084
11/06/1956,OK,Kiowa,Andrews,southern democrat,0,6084
11/06/1956,OK,Kiowa,Other,other,0,6084
11/06/1956,OK,Latimer,Stevenson,democrat,1994,3381
11/06/1956,OK,Latimer,Eisenhower,republican,1387,3381
11/06/1956,OK,Latimer,Andrews,southern democrat,0,3381
11/06/1956,OK,Latimer,Other,other,0,3381
11/06/1956,OK,Le_Flore,Stevenson,democrat,5276,9586
11/06/1956,OK,Le_Flore,Eisenhower,republican,4310,9586
11/06/1956,OK,Le_Flore,Andrews,southern democrat,0,9586
11/06/1956,OK,Le_Flore,Other,other,0,9586
11/06/1956,OK,Lincoln,Stevenson,democrat,3909,8902
11/06/1956,OK,Lincoln,Eisenhower,republican,4993,8902
11/06/1956,OK,Lincoln,Andrews,southern democrat,0,8902
11/06/1956,OK,Lincoln,Other,other,0,8902
11/06/1956,OK,Logan,Stevenson,democrat,2875,8201
11/06/1956,OK,Logan,Eisenhower,republican,5326,8201
11/06/1956,OK,Logan,Andrews,southern democrat,0,8201
11/06/1956,OK,Logan,Other,other,0,8201
11/06/1956,OK,Love,Stevenson,democrat,1756,2487
11/06/1956,OK,Love,Eisenhower,republican,731,2487
11/06/1956,OK,Love,Andrews,southern democrat,0,2487
11/06/1956,OK,Love,Other,other,0,2487
11/06/1956,OK,Major,Stevenson,democrat,951,3777
11/06/1956,OK,Major,Eisenhower,republican,2826,3777
11/06/1956,OK,Major,Andrews,southern democrat,0,3777
11/06/1956,OK,Major,Other,other,0,3777
11/06/1956,OK,Marshall,Stevenson,democrat,2100,3251
11/06/1956,OK,Marshall,Eisenhower,republican,1151,3251
11/06/1956,OK,Marshall,Andrews,southern democrat,0,3251
11/06/1956,OK,Marshall,Other,other,0,3251
11/06/1956,OK,Mayes,Stevenson,democrat,3760,8437
11/06/1956,OK,Mayes,Eisenhower,republican,4677,8437
11/06/1956,OK,Mayes,Andrews,southern democrat,0,8437
11/06/1956,OK,Mayes,Other,other,0,8437
11/06/1956,OK,McClain,Stevenson,democrat,2981,5062
11/06/1956,OK,McClain,Eisenhower,republican,2081,5062
11/06/1956,OK,McClain,Andrews,southern democrat,0,5062
11/06/1956,OK,McClain,Other,other,0,5062
11/06/1956,OK,McCurtain,Stevenson,democrat,4761,7468
11/06/1956,OK,McCurtain,Eisenhower,republican,2707,7468
11/06/1956,OK,McCurtain,Andrews,southern democrat,0,7468
11/06/1956,OK,McCurtain,Other,other,0,7468
11/06/1956,OK,McIntosh,Stevenson,democrat,2728,4877
11/06/1956,OK,McIntosh,Eisenhower,republican,2149,4877
11/06/1956,OK,McIntosh,Andrews,southern democrat,0,4877
11/06/1956,OK,McIntosh,Other,other,0,4877
11/06/1956,OK,Murray,Stevenson,democrat,2482,4291
11/06/1956,OK,Murray,Eisenhower,republican,1809,4291
11/06/1956,OK,Murray,Andrews,southern democrat,0,4291
11/06/1956,OK,Murray,Other,other,0,4291
11/06/1956,OK,Muskogee,Stevenson,democrat,10413,21470
11/06/1956,OK,Muskogee,Eisenhower,republican,11057,21470
11/06/1956,OK,Muskogee,Andrews,southern democrat,0,21470
11/06/1956,OK,Muskogee,Other,other,0,21470
11/06/1956,OK,Noble,Stevenson,democrat,2017,5553
11/06/1956,OK,Noble,Eisenhower,republican,3536,5553
11/06/1956,OK,Noble,Andrews,southern democrat,0,5553
11/06/1956,OK,Noble,Other,other,0,5553
11/06/1956,OK,Nowata,Stevenson,democrat,2268,5436
11/06/1956,OK,Nowata,Eisenhower,republican,3168,5436
11/06/1956,OK,Nowata,Andrews,southern democrat,0,5436
11/06/1956,OK,Nowata,Other,other,0,5436
11/06/1956,OK,Okfuskee,Stevenson,democrat,2331,4630
11/06/1956,OK,Okfuskee,Eisenhower,republican,2299,4630
11/06/1956,OK,Okfuskee,Andrews,southern democrat,0,4630
11/06/1956,OK,Okfuskee,Other,other,0,4630
11/06/1956,OK,Oklahoma,Stevenson,democrat,57512,142907
11/06/1956,OK,Oklahoma,Eisenhower,republican,85395,142907
11/06/1956,OK,Oklahoma,Andrews,southern democrat,0,142907
11/06/1956,OK,Oklahoma,Other,other,0,142907
11/06/1956,OK,Okmulgee,Stevenson,democrat,7626,14329
11/06/1956,OK,Okmulgee,Eisenhower,republican,6703,14329
11/06/1956,OK,Okmulgee,Andrews,southern democrat,0,14329
11/06/1956,OK,Okmulgee,Other,other,0,14329
11/06/1956,OK,Osage,Stevenson,democrat,5939,13235
11/06/1956,OK,Osage,Eisenhower,republican,7296,13235
11/06/1956,OK,Osage,Andrews,southern democrat,0,13235
11/06/1956,OK,Osage,Other,other,0,13235
11/06/1956,OK,Ottawa,Stevenson,democrat,5721,12451
11/06/1956,OK,Ottawa,Eisenhower,republican,6730,12451
11/06/1956,OK,Ottawa,Andrews,southern democrat,0,12451
11/06/1956,OK,Ottawa,Other,other,0,12451
11/06/1956,OK,Pawnee,Stevenson,democrat,2264,5654
11/06/1956,OK,Pawnee,Eisenhower,republican,3390,5654
11/06/1956,OK,Pawnee,Andrews,southern democrat,0,5654
11/06/1956,OK,Pawnee,Other,other,0,5654
11/06/1956,OK,Payne,Stevenson,democrat,6320,15701
11/06/1956,OK,Payne,Eisenhower,republican,9381,15701
11/06/1956,OK,Payne,Andrews,southern democrat,0,15701
11/06/1956,OK,Payne,Other,other,0,15701
11/06/1956,OK,Pittsburg,Stevenson,democrat,8382,13621
11/06/1956,OK,Pittsburg,Eisenhower,republican,5239,13621
11/06/1956,OK,Pittsburg,Andrews,southern democrat,0,13621
11/06/1956,OK,Pittsburg,Other,other,0,13621
11/06/1956,OK,Pontotoc,Stevenson,democrat,5950,10764
11/06/1956,OK,Pontotoc,Eisenhower,republican,4814,10764
11/06/1956,OK,Pontotoc,Andrews,southern democrat,0,10764
11/06/1956,OK,Pontotoc,Other,other,0,10764
11/06/1956,OK,Pottawatomie,Stevenson,democrat,8895,17391
11/06/1956,OK,Pottawatomie,Eisenhower,republican,8496,17391
11/06/1956,OK,Pottawatomie,Andrews,southern democrat,0,17391
11/06/1956,OK,Pottawatomie,Other,other,0,17391
11/06/1956,OK,Pushmataha,Stevenson,democrat,2273,3772
11/06/1956,OK,Pushmataha,Eisenhower,republican,1499,3772
11/06/1956,OK,Pushmataha,Andrews,southern democrat,0,3772
11/06/1956,OK,Pushmataha,Other,other,0,3772
11/06/1956,OK,Roger_Mills,Stevenson,democrat,1367,2439
11/06/1956,OK,Roger_Mills,Eisenhower,republican,1072,2439
11/06/1956,OK,Roger_Mills,Andrews,southern democrat,0,2439
11/06/1956,OK,Roger_Mills,Other,other,0,2439
11/06/1956,OK,Rogers,Stevenson,democrat,3185,7672
11/06/1956,OK,Rogers,Eisenhower,republican,4487,7672
11/06/1956,OK,Rogers,Andrews,southern democrat,0,7672
11/06/1956,OK,Rogers,Other,other,0,7672
11/06/1956,OK,Seminole,Stevenson,democrat,5897,11127
11/06/1956,OK,Seminole,Eisenhower,republican,5230,11127
11/06/1956,OK,Seminole,Andrews,southern democrat,0,11127
11/06/1956,OK,Seminole,Other,other,0,11127
11/06/1956,OK,Sequoyah,Stevenson,democrat,3560,6890
11/06/1956,OK,Sequoyah,Eisenhower,republican,3330,6890
11/06/1956,OK,Sequoyah,Andrews,southern democrat,0,6890
11/06/1956,OK,Sequoyah,Other,other,0,6890
11/06/1956,OK,Stephens,Stevenson,democrat,7524,13848
11/06/1956,OK,Stephens,Eisenhower,republican,6324,13848
11/06/1956,OK,Stephens,Andrews,southern democrat,0,13848
11/06/1956,OK,Stephens,Other,other,0,13848
11/06/1956,OK,Texas,Stevenson,democrat,1886,5206
11/06/1956,OK,Texas,Eisenhower,republican,3320,5206
11/06/1956,OK,Texas,Andrews,southern democrat,0,5206
11/06/1956,OK,Texas,Other,other,0,5206
11/06/1956,OK,Tillman,Stevenson,democrat,3366,5176
11/06/1956,OK,Tillman,Eisenhower,republican,1810,5176
11/06/1956,OK,Tillman,Andrews,southern democrat,0,5176
11/06/1956,OK,Tillman,Other,other,0,5176
11/06/1956,OK,Tulsa,Stevenson,democrat,43805,127024
11/06/1956,OK,Tulsa,Eisenhower,republican,83219,127024
11/06/1956,OK,Tulsa,Andrews,southern democrat,0,127024
11/06/1956,OK,Tulsa,Other,other,0,127024
11/06/1956,OK,Wagoner,Stevenson,democrat,2544,6081
11/06/1956,OK,Wagoner,Eisenhower,republican,3537,6081
11/06/1956,OK,Wagoner,Andrews,southern democrat,0,6081
11/06/1956,OK,Wagoner,Other,other,0,6081
11/06/1956,OK,Washington,Stevenson,democrat,5529,18017
11/06/1956,OK,Washington,Eisenhower,republican,12488,18017
11/06/1956,OK,Washington,Andrews,southern democrat,0,18017
11/06/1956,OK,Washington,Other,other,0,18017
11/06/1956,OK,Washita,Stevenson,democrat,3191,5743
11/06/1956,OK,Washita,Eisenhower,republican,2552,5743
11/06/1956,OK,Washita,Andrews,southern democrat,0,5743
11/06/1956,OK,Washita,Other,other,0,5743
11/06/1956,OK,Woods,Stevenson,democrat,2123,5910
11/06/1956,OK,Woods,Eisenhower,republican,3787,5910
11/06/1956,OK,Woods,Andrews,southern democrat,0,5910
11/06/1956,OK,Woods,Other,other,0,5910
11/06/1956,OK,Woodward,Stevenson,democrat,1618,5023
11/06/1956,OK,Woodward,Eisenhower,republican,3405,5023
11/06/1956,OK,Woodward,Andrews,southern democrat,0,5023
11/06/1956,OK,Woodward,Other,other,0,5023
11/06/1956,OR,Baker,Stevenson,democrat,3431,7146
11/06/1956,OR,Baker,Eisenhower,republican,3706,7146
11/06/1956,OR,Baker,Andrews,southern democrat,0,7146
11/06/1956,OR,Baker,Other,other,9,7146
11/06/1956,OR,Benton,Stevenson,democrat,4214,13230
11/06/1956,OR,Benton,Eisenhower,republican,9016,13230
11/06/1956,OR,Benton,Andrews,southern democrat,0,13230
11/06/1956,OR,Benton,Other,other,0,13230
11/06/1956,OR,Clackamas,Stevenson,democrat,20416,45784
11/06/1956,OR,Clackamas,Eisenhower,republican,25314,45784
11/06/1956,OR,Clackamas,Andrews,southern democrat,0,45784
11/06/1956,OR,Clackamas,Other,other,54,45784
11/06/1956,OR,Clatsop,Stevenson,democrat,6372,13013
11/06/1956,OR,Clatsop,Eisenhower,republican,6616,13013
